plf;numero;annee;statut;montant;unite;montant_meur;chiffrage;montant_brut
2020;730230;2020;prevision_plf;225;MEUR;225;chiffre;225
2021;730230;2020;prevision;220;MEUR;220;chiffre;220
2022;730230;2020;realisation;150;MEUR;150;chiffre;150
2021;730230;2021;prevision_plf;285;MEUR;285;chiffre;285
2022;730230;2021;prevision;220;MEUR;220;chiffre;220
2023;730230;2021;realisation;180;MEUR;180;chiffre;180
2022;730230;2022;prevision_plf;290;MEUR;290;chiffre;290
2023;730230;2022;prevision;190;MEUR;190;chiffre;190
2024;730230;2022;realisation;190;MEUR;190;chiffre;190
2023;730230;2023;prevision_plf;200;MEUR;200;chiffre;200
2024;730230;2023;prevision;180;MEUR;180;chiffre;180
2025;730230;2023;realisation;205;MEUR;205;chiffre;205
2024;730230;2024;prevision_plf;190;MEUR;190;chiffre;190
2025;730230;2024;prevision;205;MEUR;205;chiffre;205
2025;730230;2025;prevision_plf;215;MEUR;215;chiffre;215
2020;730231;2018;realisation;475;MEUR;475;chiffre;475
2020;730231;2019;prevision;486;MEUR;486;chiffre;486
2021;730231;2019;realisation;500;MEUR;500;chiffre;500
2020;730231;2020;prevision_plf;501;MEUR;501;chiffre;501
2021;730231;2020;prevision;375;MEUR;375;chiffre;375
2022;730231;2020;realisation;260;MEUR;260;chiffre;260
2021;730231;2021;prevision_plf;490;MEUR;490;chiffre;490
2022;730231;2021;prevision;380;MEUR;380;chiffre;380
2023;730231;2021;realisation;275;MEUR;275;chiffre;275
2022;730231;2022;prevision_plf;500;MEUR;500;chiffre;500
2023;730231;2022;prevision;300;MEUR;300;chiffre;300
2024;730231;2022;realisation;280;MEUR;280;chiffre;280
2023;730231;2023;prevision_plf;315;MEUR;315;chiffre;315
2024;730231;2023;prevision;260;MEUR;260;chiffre;260
2025;730231;2023;realisation;315;MEUR;315;chiffre;315
2024;730231;2024;prevision_plf;280;MEUR;280;chiffre;280
2025;730231;2024;prevision;320;MEUR;320;chiffre;320
2025;730231;2025;prevision_plf;335;MEUR;335;chiffre;335
2020;730232;2018;realisation;134;MEUR;134;chiffre;134
2020;730232;2019;prevision;138;MEUR;138;chiffre;138
2021;730232;2019;realisation;139;MEUR;139;chiffre;139
2020;730232;2020;prevision_plf;142;MEUR;142;chiffre;142
2021;730232;2020;prevision;126;MEUR;126;chiffre;126
2022;730232;2020;realisation;123;MEUR;123;chiffre;123
2021;730232;2021;prevision_plf;138;MEUR;138;chiffre;138
2022;730232;2021;prevision;135;MEUR;135;chiffre;135
2023;730232;2021;realisation;157;MEUR;157;chiffre;157
2022;730232;2022;prevision_plf;143;MEUR;143;chiffre;143
2023;730232;2022;prevision;173;MEUR;173;chiffre;173
2024;730232;2022;realisation;79;MEUR;79;chiffre;79
2023;730232;2023;prevision_plf;182;MEUR;182;chiffre;182
2024;730232;2023;prevision;74;MEUR;74;chiffre;74
2025;730232;2023;realisation;107;MEUR;107;chiffre;107
2024;730232;2024;prevision_plf;80;MEUR;80;chiffre;80
2025;730232;2024;prevision;108;MEUR;108;chiffre;108
2025;730232;2025;prevision_plf;113;MEUR;113;chiffre;113
2020;730233;2018;realisation;340;MEUR;340;chiffre;340
2020;730233;2019;prevision;350;MEUR;350;chiffre;350
2021;730233;2019;realisation;320;MEUR;320;chiffre;320
2020;730233;2020;prevision_plf;360;MEUR;360;chiffre;360
2021;730233;2020;prevision;320;MEUR;320;chiffre;320
2022;730233;2020;realisation;335;MEUR;335;chiffre;335
2021;730233;2021;prevision_plf;320;MEUR;320;chiffre;320
2022;730233;2021;prevision;350;MEUR;350;chiffre;350
2023;730233;2021;realisation;345;MEUR;345;chiffre;345
2022;730233;2022;prevision_plf;370;MEUR;370;chiffre;370
2023;730233;2022;prevision;375;MEUR;375;chiffre;375
2024;730233;2022;realisation;175;MEUR;175;chiffre;175
2023;730233;2023;prevision_plf;390;MEUR;390;chiffre;390
2024;730233;2023;prevision;160;MEUR;160;chiffre;160
2025;730233;2023;realisation;160;MEUR;160;chiffre;160
2024;730233;2024;prevision_plf;175;MEUR;175;chiffre;175
2025;730233;2024;prevision;160;MEUR;160;chiffre;160
2025;730233;2025;prevision_plf;170;MEUR;170;chiffre;170
2024;730234;2022;realisation;2;MEUR;2;chiffre;2
2024;730234;2023;prevision;3;MEUR;3;chiffre;3
2025;730234;2023;realisation;3;MEUR;3;chiffre;3
2024;730234;2024;prevision_plf;3;MEUR;3;chiffre;3
2025;730234;2024;prevision;3;MEUR;3;chiffre;3
2025;730234;2025;prevision_plf;3;MEUR;3;chiffre;3
2025;730235;2023;realisation;;MEUR;;sans_objet;-
2025;730235;2024;prevision;65;MEUR;65;chiffre;65
2025;730235;2025;prevision_plf;70;MEUR;70;chiffre;70
2001;730301;1999;realisation;;MF;;nc;nc
2001;730301;2000;prevision;;MF;;nc;nc
2002;730301;2000;realisation;;MEUR;;nc;nc
2001;730301;2001;prevision_plf;;MF;;nc;nc
2002;730301;2001;prevision;;MEUR;;nc;nc
2003;730301;2001;realisation;;MEUR;;nc;nc
2002;730301;2002;prevision_plf;;MEUR;;nc;nc
2003;730301;2002;prevision;;MEUR;;nc;nc
2004;730301;2002;realisation;;MEUR;;nc;nc
2003;730301;2003;prevision_plf;;MEUR;;nc;nc
2004;730301;2003;prevision;;MEUR;;nc;nc
2005;730301;2003;realisation;;MEUR;;nc;nc
2004;730301;2004;prevision_plf;;MEUR;;nc;nc
2005;730301;2004;prevision;;MEUR;;nc;nc
2006;730301;2004;realisation;45;MEUR;45;chiffre;45
2005;730301;2005;prevision_plf;;MEUR;;nc;nc
2006;730301;2005;prevision;45;MEUR;45;chiffre;45
2007;730301;2005;realisation;45;MEUR;45;chiffre;45
2006;730301;2006;prevision_plf;45;MEUR;45;chiffre;45
2007;730301;2006;prevision;45;MEUR;45;chiffre;45
2008;730301;2006;realisation;45;MEUR;45;chiffre;45
2007;730301;2007;prevision_plf;45;MEUR;45;chiffre;45
2008;730301;2007;prevision;45;MEUR;45;chiffre;45
2009;730301;2007;realisation;50;MEUR;50;chiffre;50
2008;730301;2008;prevision_plf;50;MEUR;50;chiffre;50
2009;730301;2008;prevision;50;MEUR;50;chiffre;50
2010;730301;2008;realisation;50;MEUR;50;chiffre;50
2009;730301;2009;prevision_plf;50;MEUR;50;chiffre;50
2010;730301;2009;prevision;50;MEUR;50;chiffre;50
2011;730301;2009;realisation;55;MEUR;55;chiffre;55
2010;730301;2010;prevision_plf;50;MEUR;50;chiffre;50
2011;730301;2010;prevision;55;MEUR;55;chiffre;55
2012;730301;2010;realisation;60;MEUR;60;chiffre;60
2011;730301;2011;prevision_plf;55;MEUR;55;chiffre;55
2012;730301;2011;prevision;60;MEUR;60;chiffre;60
2013;730301;2011;realisation;60;MEUR;60;chiffre;60
2012;730301;2012;prevision_plf;60;MEUR;60;chiffre;60
2013;730301;2012;prevision;90;MEUR;90;chiffre;90
2014;730301;2012;realisation;100;MEUR;100;chiffre;100
2013;730301;2013;prevision_plf;90;MEUR;90;chiffre;90
2014;730301;2013;prevision;70;MEUR;70;chiffre;70
2015;730301;2013;realisation;60;MEUR;60;chiffre;60
2014;730301;2014;prevision_plf;60;MEUR;60;chiffre;60
2015;730301;2014;prevision;60;MEUR;60;chiffre;60
2016;730301;2014;realisation;60;MEUR;60;chiffre;60
2015;730301;2015;prevision_plf;60;MEUR;60;chiffre;60
2016;730301;2015;prevision;60;MEUR;60;chiffre;60
2017;730301;2015;realisation;60;MEUR;60;chiffre;60
2016;730301;2016;prevision_plf;60;MEUR;60;chiffre;60
2017;730301;2016;prevision;60;MEUR;60;chiffre;60
2018;730301;2016;realisation;60;MEUR;60;chiffre;60
2017;730301;2017;prevision_plf;60;MEUR;60;chiffre;60
2018;730301;2017;prevision;61;MEUR;61;chiffre;61
2019;730301;2017;realisation;62;MEUR;62;chiffre;62
2018;730301;2018;prevision_plf;62;MEUR;62;chiffre;62
2019;730301;2018;prevision;63;MEUR;63;chiffre;63
2020;730301;2018;realisation;78;MEUR;78;chiffre;78
2019;730301;2019;prevision_plf;66;MEUR;66;chiffre;66
2020;730301;2019;prevision;80;MEUR;80;chiffre;80
2021;730301;2019;realisation;80;MEUR;80;chiffre;80
2020;730301;2020;prevision_plf;82;MEUR;82;chiffre;82
2021;730301;2020;prevision;60;MEUR;60;chiffre;60
2022;730301;2020;realisation;47;MEUR;47;chiffre;47
2021;730301;2021;prevision_plf;80;MEUR;80;chiffre;80
2022;730301;2021;prevision;50;MEUR;50;chiffre;50
2023;730301;2021;realisation;47;MEUR;47;chiffre;47
2022;730301;2022;prevision_plf;52;MEUR;52;chiffre;52
2023;730301;2022;prevision;50;MEUR;50;chiffre;50
2024;730301;2022;realisation;36;MEUR;36;chiffre;36
2023;730301;2023;prevision_plf;53;MEUR;53;chiffre;53
2024;730301;2023;prevision;33;MEUR;33;chiffre;33
2025;730301;2023;realisation;39;MEUR;39;chiffre;39
2024;730301;2024;prevision_plf;33;MEUR;33;chiffre;33
2025;730301;2024;prevision;39;MEUR;39;chiffre;39
2025;730301;2025;prevision_plf;40;MEUR;40;chiffre;40
2001;730302;1999;realisation;;MF;;nc;nc
2001;730302;2000;prevision;;MF;;nc;nc
2002;730302;2000;realisation;;MEUR;;nc;nc
2001;730302;2001;prevision_plf;;MF;;nc;nc
2002;730302;2001;prevision;;MEUR;;nc;nc
2003;730302;2001;realisation;;MEUR;;nc;nc
2002;730302;2002;prevision_plf;;MEUR;;nc;nc
2003;730302;2002;prevision;;MEUR;;nc;nc
2004;730302;2002;realisation;;MEUR;;nc;nc
2003;730302;2003;prevision_plf;;MEUR;;nc;nc
2004;730302;2003;prevision;;MEUR;;nc;nc
2005;730302;2003;realisation;;MEUR;;nc;nc
2004;730302;2004;prevision_plf;;MEUR;;nc;nc
2005;730302;2004;prevision;;MEUR;;nc;nc
2006;730302;2004;realisation;5;MEUR;5;chiffre;5
2005;730302;2005;prevision_plf;;MEUR;;nc;nc
2006;730302;2005;prevision;5;MEUR;5;chiffre;5
2007;730302;2005;realisation;5;MEUR;5;chiffre;5
2006;730302;2006;prevision_plf;5;MEUR;5;chiffre;5
2007;730302;2006;prevision;5;MEUR;5;chiffre;5
2008;730302;2006;realisation;5;MEUR;5;chiffre;5
2007;730302;2007;prevision_plf;5;MEUR;5;chiffre;5
2008;730302;2007;prevision;5;MEUR;5;chiffre;5
2009;730302;2007;realisation;5;MEUR;5;chiffre;5
2008;730302;2008;prevision_plf;5;MEUR;5;chiffre;5
2009;730302;2008;prevision;5;MEUR;5;chiffre;5
2010;730302;2008;realisation;5;MEUR;5;chiffre;5
2009;730302;2009;prevision_plf;5;MEUR;5;chiffre;5
2010;730302;2009;prevision;5;MEUR;5;chiffre;5
2011;730302;2009;realisation;4;MEUR;4;chiffre;4
2010;730302;2010;prevision_plf;5;MEUR;5;chiffre;5
2011;730302;2010;prevision;4;MEUR;4;chiffre;4
2012;730302;2010;realisation;4;MEUR;4;chiffre;4
2011;730302;2011;prevision_plf;4;MEUR;4;chiffre;4
2012;730302;2011;prevision;4;MEUR;4;chiffre;4
2013;730302;2011;realisation;4;MEUR;4;chiffre;4
2012;730302;2012;prevision_plf;4;MEUR;4;chiffre;4
2013;730302;2012;prevision;6;MEUR;6;chiffre;6
2014;730302;2012;realisation;6;MEUR;6;chiffre;6
2013;730302;2013;prevision_plf;6;MEUR;6;chiffre;6
2014;730302;2013;prevision;6;MEUR;6;chiffre;6
2015;730302;2013;realisation;5;MEUR;5;chiffre;5
2014;730302;2014;prevision_plf;10;MEUR;10;chiffre;10
2015;730302;2014;prevision;7;MEUR;7;chiffre;7
2016;730302;2014;realisation;7;MEUR;7;chiffre;7
2015;730302;2015;prevision_plf;8;MEUR;8;chiffre;8
2016;730302;2015;prevision;7;MEUR;7;chiffre;7
2017;730302;2015;realisation;7;MEUR;7;chiffre;7
2016;730302;2016;prevision_plf;7;MEUR;7;chiffre;7
2017;730302;2016;prevision;7;MEUR;7;chiffre;7
2018;730302;2016;realisation;6;MEUR;6;chiffre;6
2017;730302;2017;prevision_plf;7;MEUR;7;chiffre;7
2018;730302;2017;prevision;6;MEUR;6;chiffre;6
2019;730302;2017;realisation;6;MEUR;6;chiffre;6
2018;730302;2018;prevision_plf;6;MEUR;6;chiffre;6
2019;730302;2018;prevision;6;MEUR;6;chiffre;6
2020;730302;2018;realisation;10;MEUR;10;chiffre;10
2019;730302;2019;prevision_plf;6;MEUR;6;chiffre;6
2020;730302;2019;prevision;11;MEUR;11;chiffre;11
2021;730302;2019;realisation;10;MEUR;10;chiffre;10
2020;730302;2020;prevision_plf;11;MEUR;11;chiffre;11
2021;730302;2020;prevision;10;MEUR;10;chiffre;10
2022;730302;2020;realisation;10;MEUR;10;chiffre;10
2021;730302;2021;prevision_plf;10;MEUR;10;chiffre;10
2022;730302;2021;prevision;10;MEUR;10;chiffre;10
2023;730302;2021;realisation;12;MEUR;12;chiffre;12
2022;730302;2022;prevision_plf;11;MEUR;11;chiffre;11
2023;730302;2022;prevision;13;MEUR;13;chiffre;13
2024;730302;2022;realisation;9;MEUR;9;chiffre;9
2023;730302;2023;prevision_plf;13;MEUR;13;chiffre;13
2024;730302;2023;prevision;3;MEUR;3;chiffre;3
2025;730302;2023;realisation;3;MEUR;3;chiffre;3
2024;730302;2024;prevision_plf;3;MEUR;3;chiffre;3
2025;730302;2024;prevision;3;MEUR;3;chiffre;3
2025;730302;2025;prevision_plf;3;MEUR;3;chiffre;3
2001;730303;1999;realisation;4800;MF;731.8;chiffre;4 800
2001;730303;2000;prevision;4900;MF;747.0;chiffre;4 900
2002;730303;2000;realisation;762;MEUR;762;chiffre;762
2001;730303;2001;prevision_plf;5000;MF;762.2;chiffre;5 000
2002;730303;2001;prevision;793;MEUR;793;chiffre;793
2003;730303;2001;realisation;832;MEUR;832;chiffre;832
2002;730303;2002;prevision_plf;808;MEUR;808;chiffre;808
2003;730303;2002;prevision;874;MEUR;874;chiffre;874
2004;730303;2002;realisation;870;MEUR;870;chiffre;870
2003;730303;2003;prevision_plf;917;MEUR;917;chiffre;917
2004;730303;2003;prevision;920;MEUR;920;chiffre;920
2005;730303;2003;realisation;920;MEUR;920;chiffre;920
2004;730303;2004;prevision_plf;975;MEUR;975;chiffre;975
2005;730303;2004;prevision;975;MEUR;975;chiffre;975
2006;730303;2004;realisation;980;MEUR;980;chiffre;980
2005;730303;2005;prevision_plf;103;MEUR;103;chiffre;103
2006;730303;2005;prevision;0;MEUR;0;chiffre;0
2007;730303;2005;realisation;103;MEUR;103;chiffre;103
2006;730303;2006;prevision_plf;110;MEUR;110;chiffre;110
2007;730303;2006;prevision;0;MEUR;0;chiffre;0
2008;730303;2006;realisation;105;MEUR;105;chiffre;105
2007;730303;2007;prevision_plf;0;MEUR;0;chiffre;0
2008;730303;2007;prevision;0;MEUR;0;chiffre;0
2009;730303;2007;realisation;1070;MEUR;1070;chiffre;1 070
2008;730303;2008;prevision_plf;0;MEUR;0;chiffre;0
2009;730303;2008;prevision;1100;MEUR;1100;chiffre;1 100
2010;730303;2008;realisation;1100;MEUR;1100;chiffre;1 100
2009;730303;2009;prevision_plf;1140;MEUR;1140;chiffre;1 140
2010;730303;2009;prevision;1130;MEUR;1130;chiffre;1 130
2011;730303;2009;realisation;1130;MEUR;1130;chiffre;1 130
2010;730303;2010;prevision_plf;1160;MEUR;1160;chiffre;1 160
2011;730303;2010;prevision;1150;MEUR;1150;chiffre;1 150
2012;730303;2010;realisation;1140;MEUR;1140;chiffre;1 140
2011;730303;2011;prevision_plf;1170;MEUR;1170;chiffre;1 170
2012;730303;2011;prevision;1140;MEUR;1140;chiffre;1 140
2013;730303;2011;realisation;1190;MEUR;1190;chiffre;1 190
2012;730303;2012;prevision_plf;1140;MEUR;1140;chiffre;1 140
2013;730303;2012;prevision;1820;MEUR;1820;chiffre;1 820
2014;730303;2012;realisation;1495;MEUR;1495;chiffre;1 495
2013;730303;2013;prevision_plf;1920;MEUR;1920;chiffre;1 920
2014;730303;2013;prevision;1495;MEUR;1495;chiffre;1 495
2015;730303;2013;realisation;1540;MEUR;1540;chiffre;1 540
2014;730303;2014;prevision_plf;2430;MEUR;2430;chiffre;2 430
2015;730303;2014;prevision;2465;MEUR;2465;chiffre;2 465
2016;730303;2014;realisation;2465;MEUR;2465;chiffre;2 465
2015;730303;2015;prevision_plf;2455;MEUR;2455;chiffre;2 455
2016;730303;2015;prevision;2475;MEUR;2475;chiffre;2 475
2017;730303;2015;realisation;2495;MEUR;2495;chiffre;2 495
2016;730303;2016;prevision_plf;2460;MEUR;2460;chiffre;2 460
2017;730303;2016;prevision;2460;MEUR;2460;chiffre;2 460
2018;730303;2016;realisation;2530;MEUR;2530;chiffre;2 530
2017;730303;2017;prevision_plf;2450;MEUR;2450;chiffre;2 450
2018;730303;2017;prevision;2515;MEUR;2515;chiffre;2 515
2019;730303;2017;realisation;2335;MEUR;2335;chiffre;2 335
2018;730303;2018;prevision_plf;2510;MEUR;2510;chiffre;2 510
2019;730303;2018;prevision;2323;MEUR;2323;chiffre;2 323
2019;730303;2019;prevision_plf;2340;MEUR;2340;chiffre;2 340
2001;730304;1999;realisation;1380;MF;210.4;chiffre;1 380
2001;730304;2000;prevision;1500;MF;228.7;chiffre;1 500
2002;730304;2000;realisation;213;MEUR;213;chiffre;213
2001;730304;2001;prevision_plf;1600;MF;243.9;chiffre;1 600
2002;730304;2001;prevision;229;MEUR;229;chiffre;229
2003;730304;2001;realisation;239;MEUR;239;chiffre;239
2002;730304;2002;prevision_plf;252;MEUR;252;chiffre;252
2003;730304;2002;prevision;258;MEUR;258;chiffre;258
2004;730304;2002;realisation;230;MEUR;230;chiffre;230
2003;730304;2003;prevision_plf;278;MEUR;278;chiffre;278
2004;730304;2003;prevision;240;MEUR;240;chiffre;240
2005;730304;2003;realisation;230;MEUR;230;chiffre;230
2004;730304;2004;prevision_plf;255;MEUR;255;chiffre;255
2005;730304;2004;prevision;235;MEUR;235;chiffre;235
2006;730304;2004;realisation;225;MEUR;225;chiffre;225
2005;730304;2005;prevision_plf;235;MEUR;235;chiffre;235
2006;730304;2005;prevision;230;MEUR;230;chiffre;230
2007;730304;2005;realisation;280;MEUR;280;chiffre;280
2006;730304;2006;prevision_plf;235;MEUR;235;chiffre;235
2007;730304;2006;prevision;290;MEUR;290;chiffre;290
2007;730304;2007;prevision_plf;290;MEUR;290;chiffre;290
2001;730305;1999;realisation;1200;MF;182.9;chiffre;1 200
2001;730305;2000;prevision;1200;MF;182.9;chiffre;1 200
2002;730305;2000;realisation;189;MEUR;189;chiffre;189
2001;730305;2001;prevision_plf;1200;MF;182.9;chiffre;1 200
2002;730305;2001;prevision;198;MEUR;198;chiffre;198
2003;730305;2001;realisation;193;MEUR;193;chiffre;193
2002;730305;2002;prevision_plf;206;MEUR;206;chiffre;206
2003;730305;2002;prevision;197;MEUR;197;chiffre;197
2004;730305;2002;realisation;190;MEUR;190;chiffre;190
2003;730305;2003;prevision_plf;204;MEUR;204;chiffre;204
2004;730305;2003;prevision;200;MEUR;200;chiffre;200
2005;730305;2003;realisation;200;MEUR;200;chiffre;200
2004;730305;2004;prevision_plf;205;MEUR;205;chiffre;205
2005;730305;2004;prevision;200;MEUR;200;chiffre;200
2006;730305;2004;realisation;190;MEUR;190;chiffre;190
2005;730305;2005;prevision_plf;210;MEUR;210;chiffre;210
2006;730305;2005;prevision;200;MEUR;200;chiffre;200
2007;730305;2005;realisation;200;MEUR;200;chiffre;200
2006;730305;2006;prevision_plf;205;MEUR;205;chiffre;205
2007;730305;2006;prevision;205;MEUR;205;chiffre;205
2008;730305;2006;realisation;200;MEUR;200;chiffre;200
2007;730305;2007;prevision_plf;210;MEUR;210;chiffre;210
2008;730305;2007;prevision;205;MEUR;205;chiffre;205
2009;730305;2007;realisation;200;MEUR;200;chiffre;200
2008;730305;2008;prevision_plf;210;MEUR;210;chiffre;210
2009;730305;2008;prevision;205;MEUR;205;chiffre;205
2010;730305;2008;realisation;200;MEUR;200;chiffre;200
2009;730305;2009;prevision_plf;210;MEUR;210;chiffre;210
2010;730305;2009;prevision;200;MEUR;200;chiffre;200
2011;730305;2009;realisation;190;MEUR;190;chiffre;190
2010;730305;2010;prevision_plf;200;MEUR;200;chiffre;200
2011;730305;2010;prevision;190;MEUR;190;chiffre;190
2012;730305;2010;realisation;195;MEUR;195;chiffre;195
2011;730305;2011;prevision_plf;190;MEUR;190;chiffre;190
2012;730305;2011;prevision;195;MEUR;195;chiffre;195
2013;730305;2011;realisation;180;MEUR;180;chiffre;180
2012;730305;2012;prevision_plf;195;MEUR;195;chiffre;195
2013;730305;2012;prevision;265;MEUR;265;chiffre;265
2014;730305;2012;realisation;250;MEUR;250;chiffre;250
2013;730305;2013;prevision_plf;270;MEUR;270;chiffre;270
2014;730305;2013;prevision;175;MEUR;175;chiffre;175
2015;730305;2013;realisation;165;MEUR;165;chiffre;165
2014;730305;2014;prevision_plf;150;MEUR;150;chiffre;150
2015;730305;2014;prevision;165;MEUR;165;chiffre;165
2016;730305;2014;realisation;160;MEUR;160;chiffre;160
2015;730305;2015;prevision_plf;170;MEUR;170;chiffre;170
2016;730305;2015;prevision;160;MEUR;160;chiffre;160
2017;730305;2015;realisation;165;MEUR;165;chiffre;165
2016;730305;2016;prevision_plf;165;MEUR;165;chiffre;165
2017;730305;2016;prevision;165;MEUR;165;chiffre;165
2018;730305;2016;realisation;160;MEUR;160;chiffre;160
2017;730305;2017;prevision_plf;165;MEUR;165;chiffre;165
2018;730305;2017;prevision;160;MEUR;160;chiffre;160
2019;730305;2017;realisation;220;MEUR;220;chiffre;220
2018;730305;2018;prevision_plf;165;MEUR;165;chiffre;165
2019;730305;2018;prevision;180;MEUR;180;chiffre;180
2020;730305;2018;realisation;190;MEUR;190;chiffre;190
2019;730305;2019;prevision_plf;170;MEUR;170;chiffre;170
2020;730305;2019;prevision;170;MEUR;170;chiffre;170
2021;730305;2019;realisation;155;MEUR;155;chiffre;155
2020;730305;2020;prevision_plf;170;MEUR;170;chiffre;170
2021;730305;2020;prevision;140;MEUR;140;chiffre;140
2022;730305;2020;realisation;144;MEUR;144;chiffre;144
2021;730305;2021;prevision_plf;150;MEUR;150;chiffre;150
2022;730305;2021;prevision;152;MEUR;152;chiffre;152
2023;730305;2021;realisation;145;MEUR;145;chiffre;145
2022;730305;2022;prevision_plf;161;MEUR;161;chiffre;161
2023;730305;2022;prevision;155;MEUR;155;chiffre;155
2024;730305;2022;realisation;70;MEUR;70;chiffre;70
2023;730305;2023;prevision_plf;160;MEUR;160;chiffre;160
2024;730305;2023;prevision;60;MEUR;60;chiffre;60
2025;730305;2023;realisation;57;MEUR;57;chiffre;57
2024;730305;2024;prevision_plf;60;MEUR;60;chiffre;60
2025;730305;2024;prevision;57;MEUR;57;chiffre;57
2025;730305;2025;prevision_plf;58;MEUR;58;chiffre;58
2001;730306;1999;realisation;580;MF;88.4;chiffre;580
2001;730306;2000;prevision;560;MF;85.4;chiffre;560
2002;730306;2000;realisation;96;MEUR;96;chiffre;96
2001;730306;2001;prevision_plf;570;MF;86.9;chiffre;570
2002;730306;2001;prevision;98;MEUR;98;chiffre;98
2003;730306;2001;realisation;105;MEUR;105;chiffre;105
2002;730306;2002;prevision_plf;101;MEUR;101;chiffre;101
2003;730306;2002;prevision;107;MEUR;107;chiffre;107
2004;730306;2002;realisation;110;MEUR;110;chiffre;110
2003;730306;2003;prevision_plf;110;MEUR;110;chiffre;110
2004;730306;2003;prevision;115;MEUR;115;chiffre;115
2005;730306;2003;realisation;120;MEUR;120;chiffre;120
2004;730306;2004;prevision_plf;120;MEUR;120;chiffre;120
2005;730306;2004;prevision;125;MEUR;125;chiffre;125
2006;730306;2004;realisation;130;MEUR;130;chiffre;130
2005;730306;2005;prevision_plf;130;MEUR;130;chiffre;130
2006;730306;2005;prevision;135;MEUR;135;chiffre;135
2007;730306;2005;realisation;145;MEUR;145;chiffre;145
2006;730306;2006;prevision_plf;140;MEUR;140;chiffre;140
2007;730306;2006;prevision;150;MEUR;150;chiffre;150
2008;730306;2006;realisation;155;MEUR;155;chiffre;155
2007;730306;2007;prevision_plf;155;MEUR;155;chiffre;155
2008;730306;2007;prevision;160;MEUR;160;chiffre;160
2009;730306;2007;realisation;175;MEUR;175;chiffre;175
2008;730306;2008;prevision_plf;165;MEUR;165;chiffre;165
2009;730306;2008;prevision;180;MEUR;180;chiffre;180
2010;730306;2008;realisation;200;MEUR;200;chiffre;200
2009;730306;2009;prevision_plf;185;MEUR;185;chiffre;185
2010;730306;2009;prevision;190;MEUR;190;chiffre;190
2011;730306;2009;realisation;185;MEUR;185;chiffre;185
2010;730306;2010;prevision_plf;180;MEUR;180;chiffre;180
